Date,Open,High,Low,Close,Adj Close,Volume,Day of Week,Change
9/28/2016,42.700001,43.16,40.740002,42.75,42.75,1468200,4,-0.016184158
9/29/2016,43.009998,44.119999,42.630001,42.959999,42.959999,665900,5,0.03204676
9/30/2016,43.029999,43.389999,42.77,42.919998,42.919998,384800,6,0.010009311
10/3/2016,43.240002,43.759998,42.277,43.029999,43.029999,583000,2,0.019571296
10/4/2016,43.669998,44.09,43.139999,43.41,43.41,560500,3,0.024634
10/5/2016,43.82,44.299999,43.259998,43.77,43.77,493000,4,0.020502165
10/6/2016,43.939999,43.939999,43.209999,43.68,43.68,313000,5,0.003883916
10/7/2016,44.07,44.540001,43.509998,44.360001,44.360001,735400,6,0.019688668
10/10/2016,44.869999,45,43.529999,43.73,43.73,430800,2,0.014427389
10/11/2016,44.369999,44.369999,41.91,42.299999,42.299999,556100,3,0.014635239
10/12/2016,42.119999,42.73,41.669998,42.389999,42.389999,338000,4,0.010165509
10/13/2016,42,42.330002,40.150002,42.09,42.09,919600,5,-0.001415357
10/14/2016,42.470001,43.630001,42.150002,42.82,42.82,501300,6,0.036588287
10/17/2016,42.209999,42.75,41.689999,42.02,42.02,445000,2,-0.00163475
10/18/2016,42.549999,42.639999,42.139999,42.48,42.48,230300,3,0.014754855
10/19/2016,42.529999,44.240002,42.419998,43.389999,43.389999,502100,4,0.041431309
10/20/2016,43.41,43.5,42.799999,43.150002,43.150002,248100,5,0.002535169
10/21/2016,42.720001,43.669998,42.720001,43.48,43.48,330600,6,0.012050892
10/24/2016,43.75,44.240002,43.549999,43.860001,43.860001,331300,2,0.017479347
10/25/2016,44.209999,44.209999,43.150002,43.490002,43.490002,456700,3,0.00797989
10/26/2016,43.310001,43.689999,42.880001,43.029999,43.029999,683800,4,0.004598689
10/27/2016,43.130001,43.576,41.34,41.349998,41.349998,602600,5,0.012688845
10/28/2016,41.310001,41.619999,40.830002,40.84,40.84,814200,6,0.00652965
10/31/2016,41.029999,41.75,40.865002,41.450001,41.450001,655700,2,0.022282076
11/1/2016,41.310001,41.889999,40.689999,40.779999,40.779999,937100,3,0.010615151
11/2/2016,42,45.18,41.84,43.57,43.57,2149700,4,0.107896055
11/3/2016,42.950001,43.349998,38.75,40.41,40.41,2553600,5,-0.005049392
11/4/2016,40.18,40.669998,38.970001,39.150002,39.150002,935700,6,0.006434001
11/7/2016,40.470001,40.470001,39.540001,40.150002,40.150002,824800,2,0.033716448
11/8/2016,40.139999,41.560001,39.77,41.349998,41.349998,798900,3,0.03511828
11/9/2016,39.790001,41.130001,39.529999,40.580002,40.580002,1086100,4,-0.005320363
11/10/2016,40.73,41.540001,39.5,40.09,40.09,939400,5,0.023656948
11/11/2016,39.880001,40.049999,38.919998,39.66,39.66,891400,6,-0.00099778
11/14/2016,39.950001,39.950001,37.740002,37.900002,37.900002,1177200,2,0.007312179
11/15/2016,37.98,40.360001,37.900002,39.919998,39.919998,941500,3,0.064907622
11/16/2016,39.889999,40.729,39.450001,40.360001,40.360001,561700,4,0.020265582
11/17/2016,41.080002,42.34,40.360001,42.02,42.02,1161500,5,0.049058448
11/18/2016,42.490002,44.240002,42.09,44.049999,44.049999,1424100,6,0.052832032
11/21/2016,44.02,45.450001,43.759998,44.889999,44.889999,1272000,2,0.031782112
11/22/2016,44.830002,45.23,42.549999,42.959999,42.959999,1699300,3,0.007574092
11/23/2016,42.93,43.415001,42.59,43.049999,43.049999,784600,4,0.010591294
11/25/2016,43.459999,43.674999,43.049999,43.27,43.27,207100,6,0.014518003
11/28/2016,43.709999,43.75,42.32,42.490002,42.490002,500400,2,0.011093136
11/29/2016,42.880001,43.200001,42.349998,42.59,42.59,445200,3,0.01670979
11/30/2016,43.07,43.25,41.59,41.669998,41.669998,820900,4,0.015496595
12/1/2016,41.810001,42.060001,39.619999,39.669998,39.669998,1116800,5,0.009359324
12/2/2016,39.73,40.380001,38.689999,39.049999,39.049999,1277800,6,0.017897732
12/5/2016,39.470001,41.23,39.470001,40.57,40.57,889900,2,0.055825891
12/6/2016,40.950001,41.424,40.189999,40.900002,40.900002,394600,3,0.021050037
12/7/2016,41.169998,41.209999,40.049999,40.720001,40.720001,535200,4,0.007579388
12/8/2016,41.09,42.985001,40.539001,42.630001,42.630001,1115400,5,0.055623771
12/9/2016,43,43.669998,41.779999,42.220001,42.220001,713100,6,0.024395894
12/12/2016,42.75,42.869999,41.869999,42.040001,42.040001,505600,2,0.015395499
12/13/2016,42.009998,42.73,41.895,42.27,42.27,547900,3,0.016412916
12/14/2016,42.310001,42.52,41.380001,41.75,41.75,534300,4,0.00591436
12/15/2016,41.619999,42.830002,41.349998,42.41,42.41,703700,5,0.025868311
12/16/2016,42.5,42.619999,41.889999,42.049999,42.049999,443400,6,0.004951639
12/19/2016,42.349998,42.919998,41.75,41.869999,41.869999,521800,2,0.020689632
12/20/2016,41.869999,41.959999,41.099998,41.419998,41.419998,515600,3,0.00214951
12/21/2016,41.52,41.52,40.639999,40.799999,40.799999,649500,4,0.002414341
12/22/2016,40.799999,40.909,39.851002,40.169998,40.169998,502600,5,0.002671593
12/23/2016,40.040001,41.380001,40.040001,41.34,41.34,639800,6,0.030122058
12/27/2016,41.540001,43.799999,41.52,43.639999,43.639999,751300,3,0.059506507
12/28/2016,43.529999,44.240002,42.830002,43.220001,43.220001,869200,4,0.013748923
12/29/2016,43.389999,43.900002,42.52,43.099998,43.099998,532600,5,0.01573348
12/30/2016,43.279999,43.48,42.610001,42.869999,42.869999,406900,6,0.008816752
1/3/2017,43.279999,43.459999,42.134998,42.82,42.82,705400,3,0.013762538
1/4/2017,43.259998,44.419998,42.849998,44.139999,44.139999,848100,4,0.03736567
1/5/2017,44.470001,47.939999,44.25,47.68,47.68,5070200,5,0.086089716
1/6/2017,47.360001,47.650002,45.700001,46.900002,46.900002,2061300,6,-0.000629153
1/9/2017,47.110001,47.540001,46.700001,47.18,47.18,921100,2,0.013646034
1/10/2017,47.02,49.130001,47.02,47.869999,47.869999,1600900,3,0.041331094
1/11/2017,47.93,48.709999,47.280998,48.330002,48.330002,947600,4,0.017547525
1/12/2017,48.639999,48.849998,47.610001,48.580002,48.580002,928900,5,0.01075928
1/13/2017,48.580002,49.43,48.02,48.099998,48.099998,1054200,6,0.01749687
1/17/2017,48.830002,49.75,48.310001,49.52,49.52,1306000,3,0.034303577
1/18/2017,49.66,50,49.040001,49.98,49.98,845700,4,0.009693053
1/19/2017,50.119999,51.130001,49.900002,50.66,50.66,1000300,5,0.023009224
1/20/2017,50.77,51.369999,49.870998,50.09,50.09,916300,6,0.014014982
1/23/2017,50.099998,50.349998,49.25,49.439999,49.439999,871600,2,0.005190617
1/24/2017,49.860001,50,48.93,49.419998,49.419998,852300,3,0.011326881
1/25/2017,50.110001,51.98,50.02,51.360001,51.360001,1116200,4,0.051800933
1/26/2017,51.810001,52,50.650002,51.009998,51.009998,837100,5,0.012461039
1/27/2017,51,51.639999,51,51.540001,51.540001,532300,6,0.01235054
1/30/2017,51.610001,51.73,49.970001,50.700001,50.700001,937700,2,0.003686438
1/31/2017,50.34,50.849998,50.169998,50.82,50.82,704300,3,0.002958521
2/1/2017,51.639999,51.707001,50.619999,51.189999,51.189999,551900,4,0.017453778
2/2/2017,51.18,52.650002,51.040001,52.32,52.32,954800,5,0.028521255
2/3/2017,52.610001,52.630001,51.400002,52.119999,52.119999,768900,6,0.005925096
2/6/2017,52.189999,52.740002,51.459999,52.68,52.68,421000,2,0.011895683
2/7/2017,52.990002,53.66,52.650002,53.130001,53.130001,680900,3,0.018602885
2/8/2017,53.59,53.639999,52.73,53.369999,53.369999,704300,4,0.009599059
2/9/2017,53.75,55,53.75,54.610001,54.610001,900000,5,0.030541522
2/10/2017,55.23,56.25,54.900002,55.220001,55.220001,1785200,6,0.030031111
2/13/2017,56.009998,57.16,55.32,56.049999,56.049999,2540800,2,0.03513218
2/14/2017,56.32,56.32,55.150002,56.049999,56.049999,1960700,3,0.004817145
2/15/2017,54.869999,61.490002,54.299999,60.610001,60.610001,5696900,4,0.097056255
2/16/2017,61.18,62.470001,59.560001,60.970001,60.970001,2186600,5,0.030688005
2/17/2017,60.759998,61.68,60.029999,61.52,61.52,1194300,6,0.011645055
2/21/2017,62.150002,63.93,61.860001,63.080002,63.080002,1951500,3,0.039174252
2/22/2017,63,63.799999,61.779999,63.59,63.59,1198400,4,0.011414029
2/23/2017,64.169998,64.360001,61.830002,62.73,62.73,1469700,5,0.012108838
2/24/2017,62.02,62.279999,60.591,61.75,61.75,1168400,6,-0.007173617
2/27/2017,61.799999,61.869999,59.82,59.93,59.93,1534300,2,0.001943304
2/28/2017,59.470001,60.84,59.150002,59.209999,59.209999,1134200,3,0.015184382
3/1/2017,60.169998,60.169998,59.02,59.650002,59.650002,1101800,4,0.016213461
3/2/2017,59.720001,60.650002,59.48,59.669998,59.669998,964100,5,0.016764459
3/3/2017,59.639999,60.380001,59.119999,60.290001,60.290001,989300,6,0.011898827
3/6/2017,59.939999,60.259998,58.626999,59.32,59.32,698500,2,-0.000497645
3/7/2017,59.290001,60.66,59.200001,60.130001,60.130001,1083400,3,0.022589346
3/8/2017,60.25,61.5,60.080002,60.91,60.91,875100,4,0.022783951
3/9/2017,61.060001,62.529999,60.715,62.389999,62.389999,995900,5,0.026596602
3/10/2017,63.400002,64.330002,62.5,64.150002,64.150002,1218000,6,0.031094775
3/13/2017,64.379997,65.209999,63.959999,64.93,64.93,1003200,2,0.016523725
3/14/2017,64.620003,64.730003,63.52,63.830002,63.830002,701800,3,-0.003080194
3/15/2017,64.029999,64.989998,63.080002,64.839996,64.839996,882300,4,0.01817321
3/16/2017,65.010002,65.300003,64.559998,64.989998,64.989998,541000,5,0.007094495
3/17/2017,65.489998,67.389999,65.279999,66.989998,66.989998,1494600,6,0.036928775
3/20/2017,67.360001,68.916,67.199997,68.860001,68.860001,1805900,2,0.02875059
3/21/2017,69.93,71.57,66.839996,67.190002,67.190002,3630400,3,0.039355198
3/22/2017,66.970001,67.480003,64.75,66.709999,66.709999,1445800,4,0.004316133
3/23/2017,66.809998,68.300003,66.730003,67.580002,67.580002,1307600,5,0.023834568
3/24/2017,68.010002,70.108002,67.690002,68.980003,68.980003,1462500,6,0.037407516
3/27/2017,68.300003,70.75,67.330002,70.400002,70.400002,1620900,2,0.025659567
3/28/2017,70.660004,73,70.551003,72.370003,72.370003,1740800,3,0.036931789
3/29/2017,72.779999,72.989998,70.800003,72.720001,72.720001,1565400,4,0.008567016
3/30/2017,72.690002,72.864998,68.720001,69.050003,69.050003,3092500,5,0.001993908
3/31/2017,67.860001,69.440002,67.050003,68.089996,68.089996,2664200,6,0.005648066
4/3/2017,68.160004,69.348999,67.220001,69.230003,69.230003,1387900,2,0.018490279
4/4/2017,69.230003,70,68.160004,68.529999,68.529999,1013600,3,0.011122302
4/5/2017,68.849998,69.639999,67.730003,67.889999,67.889999,1013700,4,0.016197286
4/6/2017,67.910004,68.875,67.910004,68.519997,68.519997,840200,5,0.014508779
4/7/2017,68.580002,68.982002,68.279999,68.709999,68.709999,475000,6,0.00674263
4/10/2017,69.089996,70.059998,68.75,69.279999,69.279999,996100,2,0.019647781
4/11/2017,69.120003,69.699997,67.449997,69.059998,69.059998,965900,3,0.006062327
4/12/2017,69,70.07,68.931,69.25,69.25,761500,4,0.014624993
4/13/2017,69.330002,71.879997,69.080002,70.629997,70.629997,1643000,5,0.037978296
4/17/2017,71.459999,72.260002,70.779999,71.699997,71.699997,1018900,2,0.023078084
4/18/2017,71.699997,72.199997,70.862999,71.580002,71.580002,824900,3,0.006973501
4/19/2017,71.900002,73.5,71.699997,72.639999,72.639999,1215500,4,0.026823106
4/20/2017,73.400002,76.25,73.260002,76.059998,76.059998,1667900,5,0.049697151
4/21/2017,77.620003,77.790001,74.970001,76.379997,76.379997,1777400,6,0.022745241
4/24/2017,77.940002,78.190002,75.199997,75.830002,75.830002,1564800,2,0.023697369
4/25/2017,76.029999,76.760002,74.459999,76.650002,76.650002,1765000,3,0.012264275
4/26/2017,75.040001,75.169998,72.330002,74.120003,74.120003,2013200,4,-0.019308597
4/27/2017,73.389999,74.400002,71.269997,73.089996,73.089996,1754600,5,0.003777644
4/28/2017,73.32,76.040001,73.150002,75.949997,75.949997,1901900,6,0.040361269
5/1/2017,75.699997,77.779999,74.82,77.260002,77.260002,2513400,2,0.024094826
5/2/2017,80.410004,84.580002,77.570999,82.980003,82.980003,6148400,3,0.094745014
5/3/2017,81.790001,83.559998,80.720001,81.720001,81.720001,2184800,4,0.006989576
5/4/2017,82.93,82.93,81.040001,81.349998,81.349998,1398100,5,0.014806644
5/5/2017,81.720001,85.82,81.720001,85.529999,85.529999,1862100,6,0.054947783
5/8/2017,87.019997,87.252998,85.599998,86.779999,86.779999,2034800,2,0.020144967
5/9/2017,87.25,91.129997,86.849998,89.150002,89.150002,2519400,3,0.050126735
5/10/2017,89.519997,93.529999,89.510002,93.059998,93.059998,2264200,4,0.049130644
5/11/2017,93.25,93.559998,88.800003,92.019997,92.019997,2857500,5,0.005372878
5/12/2017,91.949997,94.940002,91,93.580002,93.580002,1814100,6,0.031732287
5/15/2017,94.440002,95.879997,93.510002,94.239998,94.239998,2327200,2,0.024577847
5/16/2017,94.959999,95.849998,92.599998,94.93,94.93,2276700,3,0.017084041
5/17/2017,93.050003,93.25,89.57,89.839996,89.839996,3353000,4,-0.017697251
5/18/2017,83.169998,92.980003,81,92.110001,92.110001,7979600,5,0.034951104
5/19/2017,90.599998,91.889999,87.5,88.870003,88.870003,7890900,6,-0.00238847
5/22/2017,89.940002,90.900002,88.610001,89.599998,89.599998,1796200,2,0.022842342
5/23/2017,90.860001,91.25,89.629997,90.019997,90.019997,1991300,3,0.018415201
5/24/2017,90.190002,91.5,90.07,90.809998,90.809998,1243100,4,0.016440825
5/25/2017,91.349998,91.949997,89.349998,90.220001,90.220001,1495500,5,0.012553673
5/26/2017,90.260002,91.110001,90,90.739998,90.739998,1099000,6,0.009864775
5/30/2017,91.099998,93.239998,89.690002,90.57,90.57,1970300,3,0.027551246
5/31/2017,90.879997,92.279999,88.919998,91.860001,91.860001,2488700,4,0.018880413
6/1/2017,92.489998,93.699997,90.540001,93.440002,93.440002,1831800,5,0.020030437
6/2/2017,93.699997,97.849998,93.449997,97.529999,97.529999,3166600,6,0.047196018
6/5/2017,98.349998,99.379997,96.110001,97.480003,97.480003,2128300,2,0.018968502
6/6/2017,96.959999,99.779999,96.370003,98.610001,98.610001,1948700,3,0.023594542
6/7/2017,98.900002,99.599998,96.510002,96.989998,96.989998,1835100,4,0.010039519
6/8/2017,97.279999,98.860001,95.639999,98.839996,98.839996,1397600,5,0.01928037
6/9/2017,98.699997,100.800003,89.309998,91.449997,91.449997,4656300,6,0.0198301
6/12/2017,90.010002,90.290001,82.510002,88.889999,88.889999,5244400,2,-0.012684484
6/13/2017,87.389999,90.559998,84.475998,86.93,86.93,3955500,3,0.018787254
6/14/2017,87.470001,88.199997,84.43,85.360001,85.360001,2123600,4,0.014609421
6/15/2017,81.900002,85.540001,81.550003,85.480003,85.480003,2896100,5,0.002108716
6/16/2017,86.959999,88.190002,85.68,86.93,86.93,2499200,6,0.03170331
6/19/2017,88.279999,90.839996,87.790001,90.559998,90.559998,2183500,2,0.044978672
6/20/2017,91.110001,91.849998,88.610001,88.940002,88.940002,1548900,3,0.0142447
6/21/2017,89.239998,91.779999,89.199997,91.25,91.25,1497400,4,0.031931605
6/22/2017,91.32,92.110001,90.269997,91.370003,91.370003,1013300,5,0.009424668
6/23/2017,91.040001,95.199997,90.5,94.480003,94.480003,1462700,6,0.041917411
6/26/2017,95.110001,96.980003,90.269997,92.040001,92.040001,1953800,2,0.026460626
6/27/2017,91.239998,92.199997,86.800003,87.040001,87.040001,2175900,3,0.001738331
6/28/2017,87.830002,89.589996,85.510002,89.519997,89.519997,2048200,4,0.029296817
6/29/2017,88.970001,88.970001,83.160004,86.400002,86.400002,2720300,5,-0.006143834
6/30/2017,85.860001,88,85.639999,86.900002,86.900002,1697500,6,0.018518495
7/3/2017,87.150002,87.910004,84.800003,86,86,887200,2,0.011622577
7/5/2017,85.629997,89.470001,85.580002,88.110001,88.110001,1783800,4,0.040348849
7/6/2017,86.639999,87.830002,85.809998,86.209999,86.209999,1213000,5,-0.003177834
7/7/2017,87.18,89.230003,87,88.989998,88.989998,1022200,6,0.035030786
7/10/2017,89.099998,91.480003,88.288002,90.989998,90.989998,1284400,2,0.027980729
7/11/2017,90.760002,92.57,90.171997,91.290001,91.290001,1259700,3,0.017364568
7/12/2017,92.150002,95.169998,92,94.68,94.68,1760100,4,0.042501884
7/13/2017,95.739998,96.800003,92.510002,93.019997,93.019997,1790000,5,0.022391244
7/14/2017,93.830002,93.889999,91.699997,92.410004,92.410004,1021700,6,0.009352849
7/17/2017,92.220001,93.300003,89.634003,90.489998,90.489998,1520600,2,0.009630981
7/18/2017,91.290001,93.903,90.110001,93.18,93.18,1432400,3,0.037716898
7/19/2017,93.739998,94.5,91.300003,91.900002,91.900002,1394300,4,0.01416613
7/20/2017,92.43,92.830002,90.190002,90.870003,90.870003,961500,5,0.010119695
7/21/2017,90.449997,91.260002,89.330002,89.419998,89.419998,1400800,6,0.004291834
7/24/2017,89.870003,93.650002,89.489998,93.610001,93.610001,1466500,2,0.047304899
7/25/2017,93.559998,93.650002,90.699997,92.160004,92.160004,1197500,3,0.000427315
7/26/2017,92.949997,95,92.849998,93.919998,93.919998,1163800,4,0.030815927
7/27/2017,94.699997,95.5,88.639999,90.43,90.43,2221000,5,0.01682285
7/28/2017,89.550003,93.419998,88.291,92.980003,92.980003,1414100,6,0.033064226
7/31/2017,93.669998,94.519997,91.360001,92.370003,92.370003,2497700,2,0.016562637
8/1/2017,103.919998,105.790001,98.599998,104.080002,104.080002,9672300,3,0.145285239
8/2/2017,104.5,104.540001,97.290001,98.349998,98.349998,4507800,4,0.004419667
8/3/2017,99.5,99.889999,96.559998,97.160004,97.160004,2285500,5,0.015658373
8/4/2017,97.32,98.440002,96.029999,96.279999,96.279999,1479200,6,0.013174125
8/7/2017,96.449997,99.099998,96.43,97.790001,97.790001,1077600,2,0.029289562
8/8/2017,97.93,98.900002,96,96.510002,96.510002,1467400,3,0.011350864
8/9/2017,95.18,96.449997,94.209999,95.190002,95.190002,1750700,4,-0.000621749
8/10/2017,94.480003,94.480003,88.209999,88.400002,88.400002,3396600,5,-0.007458756
8/11/2017,88.510002,93,88.5,91.709999,91.709999,1951100,6,0.052036175
8/14/2017,93.290001,95.5,93.25,94.059998,94.059998,1680600,2,0.04132593
8/15/2017,94.260002,94.569,92.769997,93.150002,93.150002,807100,3,0.005411461
8/16/2017,93.629997,94.870003,93.010002,94.610001,94.610001,750000,4,0.018464852
8/17/2017,94.389999,95.720001,93.470001,93.5,93.5,1398400,5,0.011732375
8/18/2017,93.57,95.148003,93.021004,94.580002,94.580002,988600,6,0.017625701
8/21/2017,94.580002,96.470001,94.5,96.269997,96.269997,1127500,2,0.019983072
8/22/2017,96.910004,98.910004,96.620003,98.610001,98.610001,1357700,3,0.027422947
8/23/2017,97.82,102.800003,97.139999,102.459999,102.459999,2374300,4,0.042490639
8/24/2017,102.900002,106.900002,102.75,106.529999,106.529999,3377800,5,0.043334014
8/25/2017,106.830002,107,102.75,103.739998,103.739998,1722800,6,0.004411912
8/28/2017,103.959999,104.93,101.620003,103.790001,103.790001,1112400,2,0.011471005
8/29/2017,101.699997,105,101.330002,104.370003,104.370003,1137200,3,0.011658146
8/30/2017,104.760002,108.769997,104.599998,108.440002,108.440002,1538500,4,0.042157649
8/31/2017,109.260002,111.57,108.309998,110.919998,110.919998,1604300,5,0.028863869
9/1/2017,111.809998,112,109.860001,110.860001,110.860001,1022200,6,0.009736765
9/5/2017,109.970001,112,108.029999,110.669998,110.669998,1563200,3,0.010283231
9/6/2017,110.900002,111.940002,108.75,110.220001,110.220001,1140300,4,0.011475594
9/7/2017,110.470001,113.529999,110.139999,113.459999,113.459999,1138500,5,0.030030829
9/8/2017,113.290001,114.879997,112.400002,113.610001,113.610001,924500,6,0.012515406
9/11/2017,115.440002,118.603996,114.900002,117.989998,117.989998,1428800,2,0.043957354
9/12/2017,118.940002,120.82,116.879997,120.5,120.5,1770500,3,0.023985101
9/13/2017,120.529999,122.5,117.93,119.209999,119.209999,2006000,4,0.01659751
9/14/2017,119.330002,121,116.610001,120.199997,120.199997,1066400,5,0.015015527
9/15/2017,120.019997,121.209999,119.375,120.260002,120.260002,847900,6,0.008402679
9/18/2017,120.800003,123.940002,120.700996,122.419998,122.419998,1373900,2,0.030600365
9/19/2017,123.330002,123.879997,122.139999,122.940002,122.940002,785200,3,0.011926148
9/20/2017,122.82,123.629997,117.400002,119.290001,119.290001,1828400,4,0.005612453
9/21/2017,118.860001,120.837997,116.260002,120.150002,120.150002,1290200,5,0.012976746
9/22/2017,119.669998,121.459999,118.529999,120.269997,120.269997,760100,6,0.010903013
9/25/2017,119.849998,119.879997,113.510002,114.470001,114.470001,2317000,2,-0.003242704
9/26/2017,116.099998,117.709999,111.879997,113.379997,113.379997,1807000,3,0.028304342
9/27/2017,114.940002,118.690002,114.099998,117.400002,117.400002,1580000,4,0.046833702
9/28/2017,117.519997,117.68,115.120003,116.449997,116.449997,889100,5,0.002384991
9/29/2017,116.610001,117.760002,115.300003,116.489998,116.489998,867100,6,0.011249507
10/2/2017,117,119.669998,116.739998,119,119,1116700,2,0.027298481
10/3/2017,119.900002,120.690002,116.325996,116.809998,116.809998,1688300,3,0.014201697
10/4/2017,116.830002,116.93,100.75,103.300003,103.300003,20895900,4,0.001027326
10/5/2017,97.529999,103.43,93.309998,100.43,100.43,19780700,5,0.001258441
10/6/2017,98,100.199997,95.559998,97.919998,97.919998,7779700,6,-0.002290182
10/9/2017,96.519997,98.489998,96.040001,97.379997,97.379997,2968000,2,0.005821079
10/10/2017,97.269997,99,89.349998,92.57,92.57,11373200,3,0.016635891
10/11/2017,91.910004,96.669998,91.900002,95.019997,95.019997,6215000,4,0.044290785
10/12/2017,96.300003,97.300003,94.129997,94.360001,94.360001,3517200,5,0.023995012
10/13/2017,94.400002,95.237,93.697998,94.220001,94.220001,1760500,6,0.009294182
10/16/2017,94.5,97.211998,93.339996,96.980003,96.980003,2952400,2,0.031755434
10/17/2017,97,97.510002,95.400002,96.209999,96.209999,2475400,3,0.005465034
10/18/2017,96.07,99.699997,95.900002,98.93,98.93,2496400,4,0.036274795
10/19/2017,98.169998,98.5,96.25,98.25,98.25,1986000,5,-0.004346508
10/20/2017,98.599998,102.5,98.550003,102.099998,102.099998,3293000,6,0.043256997
10/23/2017,103.089996,104.139999,101.400002,102.910004,102.910004,2429200,2,0.019980422
10/24/2017,102.889999,107.480003,102.889999,106.410004,106.410004,2878200,3,0.044407723
10/25/2017,107.25,108.529999,100.700996,102.989998,102.989998,4140500,4,0.019922892
10/26/2017,103.010002,105.5,102.720001,104.110001,104.110001,1566800,5,0.024371318
10/27/2017,106.690002,108,105.199997,107.269997,107.269997,2341800,6,0.037364316
10/30/2017,108.290001,109.449997,105.169998,109.360001,109.360001,3249700,2,0.020322551
10/31/2017,101.379997,104.809998,94.510002,99.489998,99.489998,12927100,3,-0.041605733
11/1/2017,99.739998,100.5,95,96.199997,96.199997,5505100,4,0.010151794
11/2/2017,95.050003,100.809998,95.014999,99.889999,99.889999,2679900,5,0.04792101
11/3/2017,100.760002,101.904999,98.519997,98.709999,98.709999,1969600,6,0.02017219
11/6/2017,100,100.800003,99,99.839996,99.839996,1384300,2,0.021173174
11/7/2017,99.110001,100.480003,98.309998,99.709999,99.709999,1089400,3,0.006410327
11/8/2017,99.029999,99.989998,98.514999,99.400002,99.400002,862600,4,0.002808134
11/9/2017,98.370003,98.650002,95.550003,97.029999,97.029999,1680300,5,-0.007545271
11/10/2017,96.790001,100.879997,96.508003,100.010002,100.010002,1754900,6,0.03967843
11/13/2017,99.019997,99.25,97.769997,98.769997,98.769997,1046000,2,-0.00759926
11/14/2017,97.559998,99.980003,97.480003,98.970001,98.970001,850600,3,0.012250745
11/15/2017,97.239998,99.419998,97.199997,98.040001,98.040001,922400,4,0.004546802
11/16/2017,98.660004,104.769997,98.519997,103.889999,103.889999,2765800,5,0.068645409
11/17/2017,104.120003,105.694,103.233002,104.889999,104.889999,1230800,6,0.01736453
11/20/2017,105,108.980003,104.889999,108.559998,108.559998,2098600,2,0.03899327
11/21/2017,110.029999,112.379997,109.650002,110.169998,110.169998,1905500,3,0.035187906
11/22/2017,110.5,111.522003,107.559998,110.410004,110.410004,997000,4,0.012271989
11/24/2017,111.089996,112.629997,110.599998,111.809998,111.809998,649900,6,0.02010681
11/27/2017,114.510002,117.07,113.195,113.360001,113.360001,2331900,2,0.047044111
11/28/2017,114.059998,114.147003,110.510002,112.089996,112.089996,1392900,3,0.006942502
11/29/2017,111.610001,111.879997,100.589996,103.669998,103.669998,3830000,4,-0.001873486
11/30/2017,105.610001,105.815002,103.150002,103.82,103.82,1160100,5,0.020690692
12/1/2017,103.900002,104.769997,100.099998,103.269997,103.269997,1415800,6,0.009150424
12/4/2017,105.269997,105.269997,96.190002,96.620003,96.620003,2740800,2,0.019366709
12/5/2017,96.677002,98.580002,92.410004,95.279999,95.279999,2454500,3,0.020285644
12/6/2017,94.900002,96.620003,93.820999,95.769997,95.769997,1404400,4,0.014063854
12/7/2017,96.519997,99.970001,96.108002,99.790001,99.790001,1599200,5,0.043855113
12/8/2017,102.120003,102.959999,99.870003,100.769997,100.769997,1315700,6,0.03176669
12/11/2017,101.290001,105.114998,101.290001,104.110001,104.110001,1393700,2,0.043118003
12/12/2017,101.5,104,100.5,101.400002,101.400002,1083700,3,-0.001056584
12/13/2017,101.879997,104.220001,101.860001,103.209999,103.209999,932900,4,0.02781064
12/14/2017,103.629997,104.650002,102.801003,103.230003,103.230003,617000,5,0.013952166
12/15/2017,103.629997,106.349998,102.800003,105.220001,105.220001,1246400,6,0.030223723
12/18/2017,106.410004,108.040001,106.339996,107.620003,107.620003,1254200,2,0.026800988
12/19/2017,107.629997,107.629997,105.610001,105.730003,105.730003,831100,3,9.29E-05
12/20/2017,106.669998,106.839996,103.610001,105.239998,105.239998,640900,4,0.010498373
12/21/2017,105.779999,106.589996,104.559998,104.800003,104.800003,478200,5,0.012827803
12/22/2017,104.129997,104.550003,102.129997,103.860001,103.860001,590100,6,-0.002385496
12/26/2017,102.410004,105.389999,101.550003,104.839996,104.839996,403700,3,0.01473135
12/27/2017,104.830002,105.199997,103.32,104.5,104.5,478200,4,0.003433814
12/28/2017,104.790001,105.220001,101.589996,102.389999,102.389999,662600,5,0.006889962
12/29/2017,102.519997,102.550003,100.400002,101,101,775800,6,0.001562692
1/2/2018,101.589996,105.720001,101.019997,105.489998,105.489998,1394500,3,0.046732683
1/3/2018,106.360001,108.120003,106.169998,107.75,107.75,1162700,4,0.024931321
1/4/2018,108.330002,110.059998,107.209999,109.949997,109.949997,1161000,5,0.021438497
1/5/2018,110.550003,111.769997,109.019997,110.580002,110.580002,771000,6,0.016552979
1/8/2018,109.989998,112.690002,109.989998,112.349998,112.349998,748700,2,0.019081208
1/9/2018,112.349998,113.669998,109.730003,110.730003,110.730003,744100,3,0.011748999
1/10/2018,109.699997,111.459999,109,111,111,667800,4,0.006592576
1/11/2018,111.07,111.75,110.5,111.129997,111.129997,639500,5,0.006756757
1/12/2018,111.290001,114.5,111.089996,112.800003,112.800003,846000,6,0.030324873
1/16/2018,114.650002,114.660004,111.18,111.919998,111.919998,1175500,3,0.01648937
1/17/2018,112.559998,115.839996,111.480003,114.910004,114.910004,1226500,4,0.035025001
1/18/2018,114.480003,116.730003,114.07,114.800003,114.800003,697600,5,0.015838473
